,Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Anchor,Industry,Business Description,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present
92,1,WakaoFoods,29,93,2021-12-20,2022-02-04,Rannvijay Singh,Food,Jackfruit Products,2021.0,1,1.0,0.0,0.0,0.0,Middle,Goa,Goa,72.0,6.0,75.0,5.0,1500.0,1,1.0,75.0,21.0,0.0,0.0,357.0,3.0,no,0.0,0.0,25.0,7.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
93,1,PDDFalcon,29,94,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Stainless Steel Items,2018.0,2,1.0,1.0,0.0,1.0,Young,Gandhinagar,Gujarat,242.0,0.0,75.0,3.0,2500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
94,1,PlayBoxTV,29,95,2021-12-20,2022-02-04,Rannvijay Singh,Services,Streaming Platform,2017.0,2,2.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,1020.0,87.0,100.0,3.5,2857.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
95,1,Sippline,30,96,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Portable Glass Attachment Drinking Shields,2019.0,1,1.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,0.0,75.0,15.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
96,1,KabaddiAdda,30,97,2021-12-20,2022-02-04,Rannvijay Singh,Sports,All-Kabaddi App,2019.0,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,250.0,0.0,80.0,1.0,8000.0,1,1.0,80.0,6.0,0.0,0.0,1333.0,2.0,no,0.0,0.0,40.0,3.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
97,1,ShadesofSpring,30,98,2021-12-20,2022-02-04,Rannvijay Singh,Services,Flowers,2019.0,2,1.0,1.0,0.0,1.0,Young,Bangalore,Karnataka,900.0,0.0,300.0,1.0,30000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
98,1,Scholify,30,99,2021-12-20,2022-02-04,Rannvijay Singh,Education,Scholarship Platform,2018.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,50.0,7.5,667.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
99,1,Scrapshala,31,100,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Handmade Reusable Scrap Materials,2016.0,2,0.0,2.0,0.0,0.0,Middle,Varanasi,Uttar Pradesh,27.0,2.0,50.0,10.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
100,1,Sabjikothi,31,101,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Vegetables Storage SaptKrishi,2019.0,2,1.0,1.0,0.0,0.0,Young,Bhagalpur,Bihar,0.0,0.0,60.0,2.5,2400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
101,1,AyuRythm,31,102,2021-12-20,2022-02-04,Rannvijay Singh,Medical/Health,Ayurvedic Wellness App,2016.0,3,3.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,75.0,2.0,3750.0,1,1.0,75.0,2.68,0.0,0.0,2799.0,1.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
102,1,Astrix,31,103,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Smart Locks Qtouch,2021.0,2,1.0,1.0,0.0,1.0,Middle,Coimbatore,Tamil Nadu,75.0,18.0,75.0,3.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
103,1,TheaAndSid,32,104,2021-12-20,2022-02-04,Rannvijay Singh,Services,Proposal Solutions,2021.0,2,0.0,2.0,0.0,0.0,Middle,Mumbai,Maharashtra,16.0,10.0,80.0,7.0,1143.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
104,1,ExperentialEtc,32,105,2021-12-20,2022-02-04,Rannvijay Singh,Technology/Software,Technology layered advertisement services,2017.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,100.0,0.0,200.0,4.0,5000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
105,1,GrowFitter,32,106,2021-12-20,2022-02-04,Rannvijay Singh,Technology/Software,Rewards App,2021.0,2,2.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,170.0,0.0,50.0,1.0,5000.0,1,1.0,50.0,2.0,0.0,0.0,2500.0,1.0,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
106,1,C3Med-Tech,32,107,2021-12-20,2022-02-04,Rannvijay Singh,Medical/Health,Portable ophthalmic vision devices,2019.0,2,1.0,1.0,0.0,1.0,Middle,Ahmedabad,Gujarat,0.0,0.0,35.0,6.0,583.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
107,1,ColourMeMad-CMM,33,108,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Insoles,2017.0,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,0.66,40.0,10.0,400.0,1,1.0,40.0,25.0,0.0,0.0,160.0,1.0,no,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
108,1,Mavi's,33,109,2021-12-20,2022-02-04,Rannvijay Singh,Food,Vegan Fermented Food,2018.0,2,1.0,1.0,0.0,1.0,Middle,Thane,Maharashtra,0.0,2.0,40.0,5.0,800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
109,1,TweekLabs,33,110,2021-12-20,2022-02-04,Rannvijay Singh,Sports,Sportswear,2019.0,4,4.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,40.0,2.0,2000.0,1,1.0,60.0,10.0,0.0,0.0,600.0,3.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.33,0.0,0.0,0.0,0.0,20.0,3.33,0.0,0.0,0.0,0.0,20.0,3.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
110,1,Proxgy,33,111,2021-12-20,2022-02-04,Rannvijay Singh,Technology/Software,Virtual Reality,2020.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,35.0,1.0,3500.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
111,1,NomadFoodProject,34,112,2021-12-20,2022-02-04,Rannvijay Singh,Food,Bacon Jams Relishes,2019.0,2,2.0,0.0,0.0,0.0,Young,"Delhi,Pune","Delhi,Maharashtra",0.0,3.0,40.0,10.0,400.0,1,1.0,40.0,20.0,0.0,0.0,200.0,4.0,no,0.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
112,1,TweeInOne,34,113,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Reversible and convertible clothing,2017.0,1,0.0,1.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,30.0,7.5,400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
113,1,GreenProtein,34,114,2021-12-20,2022-02-04,Rannvijay Singh,Food,Plant-Based Protein,2019.0,2,1.0,1.0,0.0,1.0,Middle,Mumbai,Maharashtra,0.0,12.0,60.0,2.0,3000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
114,1,On2Cook,34,115,2021-12-20,2022-02-04,Rannvijay Singh,Food,Fastest Cooking Device,2022.0,1,1.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,0.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
115,1,JainShikanji,35,116,2021-12-20,2022-02-04,Rannvijay Singh,Food,Lemonade,2017.0,1,1.0,0.0,0.0,0.0,Middle,Modinagar,Uttar Pradesh,0.0,2.0,40.0,8.0,500.0,1,1.0,40.0,30.0,0.0,0.0,133.0,4.0,no,0.0,0.0,0.0,0.0,0.0,10.0,7.5,0.0,10.0,7.5,0.0,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
116,1,Woloo,35,117,2021-12-20,2022-02-04,Rannvijay Singh,Technology/Software,Washroom Finder,2020.0,3,1.0,2.0,0.0,0.0,Middle,Mumbai,Maharashtra,108.0,0.0,50.0,4.0,1250.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
117,1,ElcareIndia,35,118,2021-12-20,2022-02-04,Rannvijay Singh,Medical/Health,Carenting for Elders,2021.0,3,2.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,60.0,0.0,100.0,2.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
118,1,SneaKare,36,119,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Shoe Sneaker kits storage crates,2020.0,1,1.0,0.0,0.0,0.0,Young,Delhi,Delhi,0.0,7.0,20.0,5.0,400.0,1,1.0,21.0,12.0,0.0,0.0,175.0,3.0,no,0.0,0.0,7.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
119,1,FrenchCrown,36,120,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Clothes,2017.0,2,2.0,0.0,0.0,0.0,Middle,Surat,Gujarat,7200.0,0.0,150.0,0.33,45455.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
120,1,StoreMyGoods,36,121,2021-12-20,2022-02-04,Rannvijay Singh,Services,Storage solutions,2020.0,3,2.0,1.0,0.0,1.0,Middle,Noida,Uttar Pradesh,100.0,0.0,100.0,1.75,5714.0,1,1.0,50.0,4.0,50.0,0.0,1250.0,2.0,no,0.0,0.0,25.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
121,1,Devnagri,36,122,2021-12-20,2022-02-04,Rannvijay Singh,Technology/Software,Translation of language content,2020.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,500.0,0.0,100.0,1.0,10000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
122,1,WitBlox,0,123,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Kids playing equipment,2020.0,2,1.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,60.0,3.0,2000.0,1,1.0,60.0,10.0,0.0,0.0,600.0,2.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
123,1,Kineer,0,124,2021-12-20,2022-02-04,Rannvijay Singh,Food,Packaged drinking water,2018.0,2,1.0,0.0,1.0,0.0,Middle,Pune,Maharashtra,0.0,2.0,100.0,10.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1,PiChem,0,125,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Chemical products,2021.0,1,1.0,0.0,0.0,0.0,Young,Lucknow,Uttar Pradesh,0.0,1.77,40.0,5.0,800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1,Clensta,0,126,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Waterless bathing technology products,2017.0,1,1.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,150.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1,InfinitiInsects,0,127,2021-12-20,2022-02-04,Rannvijay Singh,Animal/Pets,Live insect feed for pets,2016.0,2,1.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.5,25.0,10.0,250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,AshwaPro,0,128,2021-12-20,2022-02-04,Rannvijay Singh,Services,Outdoor cycling gym,2020.0,1,1.0,0.0,0.0,0.0,Middle,Jaipur,Rajasthan,0.0,0.0,50.0,10.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1,Mine4Nine,0,129,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Trendy maternity dresses,2019.0,2,1.0,1.0,0.0,1.0,Middle,Gurgaon,Haryana,260.0,0.0,75.0,4.0,1875.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,StudioBeej,0,130,2021-12-20,2022-02-04,Rannvijay Singh,Beauty/Fashion,Sustainable leather accessories,2020.0,1,0.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,112.0,0.0,75.0,7.5,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1,Sattuz,0,131,2021-12-20,2022-02-04,Rannvijay Singh,Liquor/Beverages,Foods Beverages super food,2018.0,2,1.0,1.0,0.0,1.0,Middle,Madhubani,Bihar,25.0,0.0,25.0,5.0,500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1,Scintiglo,0,132,2021-12-20,2022-02-04,Rannvijay Singh,Medical/Health,Diagnostic device for microalbuminuria estimation,2021.0,1,1.0,0.0,0.0,0.0,Middle,Indore,Madhya Pradesh,0.0,0.0,75.0,1.0,7500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1,Glii,0,133,2021-12-20,2022-02-04,Rannvijay Singh,Services,Dating app for LGBTQ,2021.0,4,3.0,0.0,1.0,0.0,Middle,Noida,Uttar Pradesh,0.0,0.0,40.0,4.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1,StanleeIndia,0,134,2021-12-20,2022-02-04,Rannvijay Singh,Electronics,Televisions,2019.0,3,3.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,60.0,3.0,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1,SpaceKidzIndia,0,135,2021-12-20,2022-02-04,Rannvijay Singh,Manufacturing,Small Satellites by kids,2016.0,2,1.0,1.0,0.0,0.0,Middle,Chennai,Tamil Nadu,0.0,0.0,100.0,2.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1,UrbanNaps,0,136,2021-12-20,2022-02-04,Rannvijay Singh,Services,Smart Napping Pod,2018.0,2,2.0,0.0,0.0,0.0,Young,Ahmedabad,Gujarat,0.0,0.0,50.0,4.0,1250.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,Gizmoswala,0,137,2021-12-20,2022-02-04,Rannvijay Singh,Entertainment,Sex toys and games,2020.0,3,2.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,7.0,75.0,5.0,1500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1,ZyppElectric,0,138,2021-12-20,2022-02-04,Rannvijay Singh,Vehicles/Electrical Vehicles,Electrical Vehicles,2017.0,2,1.0,1.0,0.0,1.0,Young,Gurgaon,Haryana,0.0,0.0,220.0,1.0,22000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1,Picsniff,0,139,2021-12-20,2022-02-04,Rannvijay Singh,Technology/Software,Face recognition based image sharing,2021.0,1,1.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,55.0,1.0,5500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
